Match_id,Team,Opposite_Team,Innings,Batsman,Dismissal Type,Fielder,Bowler,Runs,Balls,Boundaries,Sixes,StrikeRate
15,RCB,LSG,2,Mahipal Lomror,Catch,Pooran,Yash Thakur,33,13,3,3,253.85
15,RCB,LSG,2,Dinesh Karthik,Catch,Rahul,Naveen-ul-Haq,4,8,0,0,50.00
15,RCB,LSG,2,Mayank Dagar,Run out,Pooran,-,0,1,0,0,0.00
15,RCB,LSG,2,Reece Topley,Not out,-,-,3,6,0,0,50.00
15,RCB,LSG,2,Mohammed Siraj,Catch,Pooran,Naveen-ul-Haq,12,8,0,2,150.00
16,DC,KKR,2,David Warner,Bowled,-,Starc,18,13,2,1,138.46
16,DC,KKR,2,Prithvi Shaw,Catch,Chakaravarthy,Vaibhav Arora,10,7,2,0,142.86
16,DC,KKR,2,Mitchell Marsh,Catch,Ramandeep Singh,Starc,0,2,0,0,0.00
16,DC,KKR,2,Abishek Porel,Catch,Narine,Vaibhav Arora,0,5,0,0,0.00
16,DC,KKR,2,Rishabh Pant (c & wk),Catch,Shreyas Iyer,Chakaravarthy,55,25,4,5,220.00
16,DC,KKR,2,Tristan Stubbs,Catch,Starc,Chakaravarthy,54,32,4,4,168.75
16,DC,KKR,2,Axar Patel,Catch,(sub)Manish Pandey,Chakaravarthy,0,1,0,0,0.00
16,DC,KKR,2,Sumit Kumar,Catch,(sub)Manish Pandey,Narine,7,6,0,1,116.67
16,DC,KKR,2,Rasikh Dar Salam,Catch,Salt,Vaibhav Arora,1,5,0,0,20.00
16,DC,KKR,2,Anrich Nortje,Catch,Shreyas Iyer,Russell,4,6,0,0,66.67
16,DC,KKR,2,Ishant Sharma,Not out,-,-,1,3,0,0,33.33
17,PK,GT,2,Shikhar Dhawan (c),Bowled,-,Umesh,1,2,0,0,50.00
17,PK,GT,2,Jonny Bairstow,Bowled,-,Noor Ahmad,22,13,4,0,169.23
17,PK,GT,2,Prabhsimran Singh,Catch,Mohit Sharma,Noor Ahmad,35,24,5,1,145.83
17,PK,GT,2,Sam Curran,Catch,Williamson,Azmatullah,5,8,0,0,62.50
17,PK,GT,2,Sikandar Raza,Catch,W Saha,Mohit Sharma,15,16,0,0,93.75
17,PK,GT,2,Shashank Singh,Not out,-,-,61,29,6,4,210.34
17,PK,GT,2,Jitesh Sharma (wk),Catch,Darshan Nalkande,Rashid Khan,16,8,0,2,200.00
17,PK,GT,2,Ashutosh Sharma,Catch,Rashid Khan,Darshan Nalkande,31,17,3,1,182.35
17,PK,GT,2,Harpreet Brar,Not out,-,-,1,2,0,0,50.00
18,SH,CSK,2,Travis Head,Catch,Rachin Ravindra,M Theekshana,31,24,3,1,129.17
18,SH,CSK,2,Abhishek Sharma,Catch,Ravindra Jadeja,D Chahar,37,12,3,4,308.33
18,SH,CSK,2,Aiden Markram,lbw,-,Moeen,50,36,4,1,138.89
18,SH,CSK,2,Shahbaz Ahmed,lbw,-,Moeen,18,19,0,1,94.74
18,SH,CSK,2,Heinrich Klaasen (wk),Not out,-,-,10,11,1,0,90.91
18,SH,CSK,2,Nitish Reddy,Not out,-,-,14,8,1,1,175.00
19,RR,RCB,2,Yashasvi Jaiswal,Catch,Maxwell,R Topley,0,2,0,0,0.00
19,RR,RCB,2,Jos Buttler,Not out,-,-,100,58,9,4,172.41
19,RR,RCB,2,Sanju Samson (c & wk),Catch,Yash Dayal,Siraj,69,42,8,2,164.29
19,RR,RCB,2,Riyan Parag,Catch,Kohli,Yash Dayal,4,4,1,0,100.00
19,RR,RCB,2,Dhruv Jurel,Catch,Karthik,R Topley,2,3,0,0,66.67
19,RR,RCB,2,Shimron Hetmyer,Not out,-,-,11,6,2,0,183.33
20,DC,M,2,Prithvi Shaw,Bowled,-,Bumrah,66,40,8,3,165.00
20,DC,M,2,David Warner,Catch,Hardik Pandya,Romario Shepherd,10,8,1,1,125.00
20,DC,M,2,Abishek Porel,Catch,Tim David,Bumrah,41,31,5,0,132.26
20,DC,M,2,Tristan Stubbs,Not out,-,-,71,25,3,7,284.00
20,DC,M,2,Rishabh Pant (c & wk),Catch,Hardik Pandya,Gerald Coetzee,1,3,0,0,33.33
20,DC,M,2,Axar Patel,Run out,Nabi/Ishan Kishan,-,8,7,1,0,114.29
20,DC,M,2,Lalit Yadav,Catch,Ishan Kishan,Gerald Coetzee,3,4,0,0,75.00
20,DC,M,2,Kumar Kushagra,Catch,Tilak Varma,Gerald Coetzee,0,1,0,0,0.00
20,DC,M,2,Jhye Richardson,Catch,Rohit,Gerald Coetzee,2,2,0,0,100.00
21,GT,LSG,2,Sai Sudharsan,Catch,Ravi Bishnoi,Krunal Pandya,31,23,4,0,134.78
21,GT,LSG,2,Shubman Gill (c),Bowled,-,Yash Thakur,19,21,2,0,90.48
21,GT,LSG,2,Kane Williamson,Caught and Bowled,-,Ravi Bishnoi,1,5,0,0,20.00
21,GT,LSG,2,Sharath BR (wk),Catch,Ayush Badoni,Krunal Pandya,2,5,0,0,40.00
21,GT,LSG,2,Vijay Shankar,Catch,Rahul,Yash Thakur,17,17,0,1,100.00
21,GT,LSG,2,Darshan Nalkande,Catch,Yash Thakur,Krunal Pandya,12,11,0,1,109.09
21,GT,LSG,2,Rahul Tewatia,Catch,Pooran,Yash Thakur,30,25,2,2,120.00
21,GT,LSG,2,Rashid Khan,Catch,(sub)Deepak Hooda,Yash Thakur,0,3,0,0,0.00
21,GT,LSG,2,Umesh Yadav,Catch,de Kock,Naveen-ul-Haq,2,4,0,0,50.00
21,GT,LSG,2,Spencer Johnson,Not out,-,-,0,1,0,0,0.00
21,GT,LSG,2,Noor Ahmad,Catch,de Kock,Yash Thakur,4,2,1,0,200.00
22,CSK,KKR,2,Rachin Ravindra,Catch,Chakaravarthy,Vaibhav Arora,15,8,3,0,187.50
22,CSK,KKR,2,Ruturaj Gaikwad (c),Not out,-,-,67,58,9,0,115.52
22,CSK,KKR,2,Daryl Mitchell,Bowled,-,Narine,25,19,1,1,131.58
22,CSK,KKR,2,Shivam Dube,Bowled,-,Vaibhav Arora,28,18,1,3,155.56
22,CSK,KKR,2,MS Dhoni (wk),Not out,-,-,1,3,0,0,33.33
23,PK,SH,2,Shikhar Dhawan (c),Stump,Klaasen,Bhuvneshwar,14,16,2,0,87.50
23,PK,SH,2,Jonny Bairstow,Bowled,-,Cummins,0,3,0,0,0.00
23,PK,SH,2,Prabhsimran Singh,Catch,Nitish Reddy,Bhuvneshwar,4,6,1,0,66.67
23,PK,SH,2,Sam Curran,Catch,Cummins,T Natarajan,29,22,2,2,131.82
23,PK,SH,2,Sikandar Raza,Catch,Klaasen,Jaydev Unadkat,28,22,2,2,127.27
23,PK,SH,2,Shashank Singh,Not out,-,-,46,25,6,1,184.00
23,PK,SH,2,Jitesh Sharma (wk),Catch,Abhishek Sharma,Nitish Reddy,19,11,1,1,172.73
23,PK,SH,2,Ashutosh Sharma,Not out,-,-,33,15,3,2,220.00
24,GT,RR,2,Sai Sudharsan,lbw,-,Kuldeep Sen,35,29,3,1,120.69
24,GT,RR,2,Shubman Gill (c),Stump,Samson,Chahal,72,44,6,2,163.64
24,GT,RR,2,Matthew Wade (wk),Bowled,-,Kuldeep Sen,4,6,0,0,66.67
24,GT,RR,2,Abhinav Manohar,Bowled,-,Kuldeep Sen,1,2,0,0,50.00
24,GT,RR,2,Vijay Shankar,Bowled,-,Chahal,16,10,3,0,160.00
24,GT,RR,2,Rahul Tewatia,Run out,Jos Buttler/Avesh Khan,-,22,11,3,0,200.00
24,GT,RR,2,Shahrukh Khan,lbw,-,Avesh Khan,14,8,1,1,175.00
24,GT,RR,2,Rashid Khan,Not out,-,-,24,11,4,0,218.18
24,GT,RR,2,Noor Ahmad,Not out,-,-,0,0,0,0,0.00
25,M,RCB,2,Ishan Kishan (wk),Catch,Kohli,Akash Deep,69,34,7,5,202.94
25,M,RCB,2,Rohit Sharma,Catch,R Topley,Will Jacks,38,24,3,3,158.33
25,M,RCB,2,Suryakumar Yadav,Catch,Lomror,Vijaykumar Vyshak,52,19,5,4,273.68
25,M,RCB,2,Hardik Pandya (c),Not out,-,-,21,6,0,3,350.00
25,M,RCB,2,Tilak Varma,Not out,-,-,16,10,3,0,160.00
26,DC,LSG,2,Prithvi Shaw,Catch,Pooran,Ravi Bishnoi,32,22,6,0,145.45
26,DC,LSG,2,David Warner,Bowled,-,Yash Thakur,8,9,1,0,88.89
26,DC,LSG,2,Jake Fraser-McGurk,Catch,Arshad Khan,Naveen-ul-Haq,55,35,2,5,157.14
26,DC,LSG,2,Rishabh Pant (c & wk),Stump,Rahul,Ravi Bishnoi,41,24,4,2,170.83
26,DC,LSG,2,Tristan Stubbs,Not out,-,-,15,9,0,1,166.67
26,DC,LSG,2,Shai Hope,Not out,-,-,11,10,1,0,110.00
27,RR,PK,2,Yashasvi Jaiswal,Catch,Harshal Patel,Rabada,39,28,4,0,139.29
27,RR,PK,2,Tanush Kotian,Bowled,-,Livingstone,24,31,3,0,77.42
27,RR,PK,2,Sanju Samson (c & wk),lbw,-,Rabada,18,14,1,1,128.57
27,RR,PK,2,Riyan Parag,Catch,Rabada,Arshdeep Singh,23,18,1,1,127.78
27,RR,PK,2,Dhruv Jurel,Catch,Shashank Singh,Harshal Patel,6,11,0,0,54.55
27,RR,PK,2,Shimron Hetmyer,Not out,-,-,27,10,1,3,270.00
27,RR,PK,2,Rovman Powell,Catch,Jitesh Sharma,Sam Curran,11,5,2,0,220.00
27,RR,PK,2,Keshav Maharaj,Catch,Livingstone,Sam Curran,1,2,0,0,50.00
27,RR,PK,2,Trent Boult,Not out,-,-,0,0,0,0,0.00
28,KKR,LSG,2,Philip Salt (wk),Not out,-,-,89,47,14,3,189.36
28,KKR,LSG,2,Sunil Narine,Catch,Stoinis,Mohsin Khan,6,6,1,0,100.00
28,KKR,LSG,2,Angkrish Raghuvanshi,Catch,Rahul,Mohsin Khan,7,6,0,1,116.67
28,KKR,LSG,2,Shreyas Iyer (c),Not out,-,-,38,38,6,0,100.00
29,M,CSK,2,Rohit Sharma,Not out,-,-,105,63,11,5,166.67
29,M,CSK,2,Ishan Kishan (wk),Catch,Thakur,Matheesha Pathirana,23,15,3,1,153.33
29,M,CSK,2,Suryakumar Yadav,Catch,Mustafizur,Matheesha Pathirana,0,2,0,0,0.00
29,M,CSK,2,Tilak Varma,Catch,Thakur,Matheesha Pathirana,31,20,5,0,155.00
29,M,CSK,2,Hardik Pandya (c),Catch,Ravindra Jadeja,Tushar Deshpande,2,6,0,0,33.33
29,M,CSK,2,Tim David,Catch,Rachin Ravindra,Mustafizur,13,5,0,2,260.00
29,M,CSK,2,Romario Shepherd,Bowled,-,Matheesha Pathirana,1,2,0,0,50.00
29,M,CSK,2,Mohammad Nabi,Not out,-,-,4,7,0,0,57.14
30,RCB,SH,2,Virat Kohli,Bowled,-,Markande,42,20,6,2,210.00
30,RCB,SH,2,Faf du Plessis (c),Catch,Klaasen,Cummins,62,28,7,4,221.43
30,RCB,SH,2,Will Jacks,Run out,Jaydev Unadkat,-,7,4,1,0,175.00
30,RCB,SH,2,Rajat Patidar,Catch,Nitish Reddy,Markande,9,5,0,1,180.00
30,RCB,SH,2,Saurav Chauhan,lbw,-,Cummins,0,1,0,0,0.00
30,RCB,SH,2,Dinesh Karthik (wk),Catch,Klaasen,T Natarajan,83,35,5,7,237.14
30,RCB,SH,2,Mahipal Lomror,Bowled,-,Cummins,19,11,0,2,172.73
30,RCB,SH,2,Anuj Rawat,Not out,-,-,25,14,5,0,178.57
30,RCB,SH,2,Vijaykumar Vyshak,Not out,-,-,1,2,0,0,50.00
31,RR,KKR,2,Yashasvi Jaiswal,Catch,Venkatesh Iyer,Vaibhav Arora,19,9,3,1,211.11
31,RR,KKR,2,Jos Buttler,Not out,-,-,107,60,9,6,178.33
31,RR,KKR,2,Sanju Samson (c & wk),Catch,Narine,Harshit Rana,12,8,2,0,150.00
31,RR,KKR,2,Riyan Parag,Catch,Russell,Harshit Rana,34,14,4,2,242.86
31,RR,KKR,2,Dhruv Jurel,lbw,-,Narine,2,4,0,0,50.00
31,RR,KKR,2,Ravichandran Ashwin,Catch,Angkrish Raghuvanshi,Chakaravarthy,8,11,1,0,72.73
31,RR,KKR,2,Shimron Hetmyer,Catch,Shreyas Iyer,Chakaravarthy,0,1,0,0,0.00
31,RR,KKR,2,Rovman Powell,lbw,-,Narine,26,13,1,3,200.00
31,RR,KKR,2,Trent Boult,Run out,Shreyas Iyer/Starc,-,0,1,0,0,0.00
31,RR,KKR,2,Avesh Khan,Not out,-,-,0,0,0,0,0.00
32,DC,GT,2,Prithvi Shaw,Catch,Spencer Johnson,Warrier,7,6,1,0,116.67
32,DC,GT,2,Jake Fraser-McGurk,Catch,Abhinav Manohar,Spencer Johnson,20,10,2,2,200.00
32,DC,GT,2,Abishek Porel,Bowled,-,Warrier,15,7,2,1,214.29
32,DC,GT,2,Shai Hope,Catch,Mohit Sharma,Rashid Khan,19,10,1,2,190.00
32,DC,GT,2,Rishabh Pant (c & wk),Not out,-,-,16,11,1,1,145.45
32,DC,GT,2,Sumit Kumar,Not out,-,-,9,9,2,0,100.00
33,PK,M,2,Sam Curran (c),Catch,Ishan Kishan,Bumrah,6,7,1,0,85.71
33,PK,M,2,Prabhsimran Singh,Catch,Ishan Kishan,Gerald Coetzee,0,1,0,0,0.00
33,PK,M,2,Rilee Rossouw,Bowled,-,Bumrah,1,3,0,0,33.33
33,PK,M,2,Liam Livingstone,Caught and Bowled,-,Gerald Coetzee,1,2,0,0,50.00
33,PK,M,2,Harpreet Singh Bhatia,Caught and Bowled,-,Shreyas Gopal,13,15,2,0,86.67
33,PK,M,2,Shashank Singh,Catch,Tilak Varma,Bumrah,41,25,2,3,164.00
33,PK,M,2,Jitesh Sharma (wk),lbw,-,Akash Madhwal,9,9,1,0,100.00
33,PK,M,2,Ashutosh Sharma,Catch,Nabi,Gerald Coetzee,61,28,2,7,217.86
33,PK,M,2,Harpreet Brar,Catch,Nabi,Hardik Pandya,21,20,2,1,105.00
33,PK,M,2,Harshal Patel,Not out,-,-,1,4,0,0,25.00
33,PK,M,2,Kagiso Rabada,Run out,Nabi/Ishan Kishan,-,8,3,0,1,266.67
34,LSG,CSK,2,Quinton de Kock,Catch,Dhoni,Mustafizur,54,43,5,1,125.58
34,LSG,CSK,2,KL Rahul (c & wk),Catch,Ravindra Jadeja,Matheesha Pathirana,82,53,9,3,154.72
34,LSG,CSK,2,Nicholas Pooran,Not out,-,-,23,12,3,1,191.67
34,LSG,CSK,2,Marcus Stoinis,Not out,-,-,8,7,1,0,114.29
35,DC,SH,2,Prithvi Shaw,Catch,Abdul Samad,Washington Sundar,16,5,4,0,320.00
35,DC,SH,2,David Warner,Catch,Cummins,Bhuvneshwar,1,3,0,0,33.33
35,DC,SH,2,Jake Fraser-McGurk,Catch,Klaasen,Markande,65,18,5,7,361.11
35,DC,SH,2,Abishek Porel,Stump,Klaasen,Markande,42,22,7,1,190.91
35,DC,SH,2,Tristan Stubbs,Catch,Shahbaz Ahmed,Nitish Reddy,10,11,0,0,90.91
35,DC,SH,2,Rishabh Pant (c & wk),Catch,T Natarajan,Nitish Reddy,44,35,5,1,125.71
35,DC,SH,2,Lalit Yadav,Bowled,-,T Natarajan,7,8,1,0,87.50
35,DC,SH,2,Axar Patel,Catch,Cummins,T Natarajan,6,8,0,0,75.00
35,DC,SH,2,Anrich Nortje,Bowled,-,T Natarajan,0,2,0,0,0.00
35,DC,SH,2,Kuldeep Yadav,lbw,-,T Natarajan,0,1,0,0,0.00
35,DC,SH,2,Mukesh Kumar,Not out,-,-,0,2,0,0,0.00
36,RCB,KKR,2,Virat Kohli,Caught and Bowled,-,Harshit Rana,18,7,1,2,257.14
36,RCB,KKR,2,Faf du Plessis (c),Catch,Venkatesh Iyer,Chakaravarthy,7,7,1,0,100.00
36,RCB,KKR,2,Will Jacks,Catch,Angkrish Raghuvanshi,Russell,55,32,4,5,171.88
36,RCB,KKR,2,Rajat Patidar,Catch,Harshit Rana,Russell,52,23,3,5,226.09
36,RCB,KKR,2,Cameron Green,Catch,Ramandeep Singh,Narine,6,4,0,1,150.00
36,RCB,KKR,2,Suyash Prabhudessai,Catch,Angkrish Raghuvanshi,Harshit Rana,24,18,3,0,133.33
36,RCB,KKR,2,Mahipal Lomror,Caught and Bowled,-,Narine,4,3,1,0,133.33
36,RCB,KKR,2,Dinesh Karthik (wk),Catch,Salt,Russell,25,18,3,1,138.89
36,RCB,KKR,2,Karn Sharma,Caught and Bowled,-,Starc,20,7,0,3,285.71
36,RCB,KKR,2,Mohammed Siraj,Not out,-,-,0,0,0,0,0.00
36,RCB,KKR,2,Lockie Ferguson,Run out,Ramandeep Singh /Salt,-,1,1,0,0,100.00
37,GT,PK,2,Wriddhiman Saha (wk),Catch,Ashutosh Sharma,Arshdeep Singh,13,11,1,0,118.18
37,GT,PK,2,Shubman Gill (c),Catch,Rabada,Livingstone,35,29,5,0,120.69
37,GT,PK,2,Sai Sudharsan,Bowled,-,Sam Curran,31,34,3,0,91.18
37,GT,PK,2,David Miller,Bowled,-,Livingstone,4,6,0,0,66.67
37,GT,PK,2,Azmatullah Omarzai,Catch,Jitesh Sharma,Harshal Patel,13,10,0,1,130.00
37,GT,PK,2,Rahul Tewatia,Not out,-,-,36,18,7,0,200.00
37,GT,PK,2,Shahrukh Khan,Bowled,-,Harshal Patel,8,4,0,1,200.00
37,GT,PK,2,Rashid Khan,Catch,Rossouw,Harshal Patel,3,3,0,0,100.00
37,GT,PK,2,Ravisrinivasan Sai Kishore,Not out,-,-,0,0,0,0,0.00
38,RR,M,2,Yashasvi Jaiswal,Not out,-,-,104,60,9,7,173.33
38,RR,M,2,Jos Buttler,Bowled,-,Chawla,35,25,6,0,140.00
38,RR,M,2,Sanju Samson (c & wk),Not out,-,-,38,28,2,2,135.71
39,LSG,CSK,2,Quinton de Kock,Bowled,-,D Chahar,0,3,0,0,0.00
39,LSG,CSK,2,KL Rahul (c & wk),Catch,Ruturaj Gaikwad,Mustafizur,16,14,1,1,114.29
39,LSG,CSK,2,Marcus Stoinis,Not out,-,-,124,63,13,6,196.83
39,LSG,CSK,2,Devdutt Padikkal,Bowled,-,Matheesha Pathirana,13,19,0,0,68.42
39,LSG,CSK,2,Nicholas Pooran,Catch,Thakur,Matheesha Pathirana,34,15,3,2,226.67
39,LSG,CSK,2,Deepak Hooda,Not out,-,-,17,6,2,1,283.33
40,GT,DC,2,Wriddhiman Saha (wk),Catch,Axar,Kuldeep Yadav,39,25,5,1,156.00
40,GT,DC,2,Shubman Gill (c),Catch,Axar,Nortje,6,5,1,0,120.00
40,GT,DC,2,Sai Sudharsan,Catch,Axar,Rasikh Salam,65,39,7,2,166.67
40,GT,DC,2,Azmatullah Omarzai,Catch,Jake Fraser-McGurk,Axar,1,2,0,0,50.00
40,GT,DC,2,David Miller,Catch,Rasikh Salam,Mukesh Kumar,55,23,6,3,239.13
40,GT,DC,2,Shahrukh Khan,Catch,Pant,Rasikh Salam,8,5,0,1,160.00
40,GT,DC,2,Rahul Tewatia,Catch,Pant,Kuldeep Yadav,4,5,0,0,80.00
40,GT,DC,2,Rashid Khan,Not out,-,-,21,11,3,1,190.91
40,GT,DC,2,Ravisrinivasan Sai Kishore,Bowled,-,Rasikh Salam,13,6,0,2,216.67
40,GT,DC,2,Mohit Sharma,Not out,-,-,0,0,0,0,0.00
41,SH,RCB,2,Abhishek Sharma,Catch,Karthik,Yash Dayal,31,13,3,2,238.46
41,SH,RCB,2,Travis Head,Catch,Karn Sharma,Will Jacks,1,3,0,0,33.33
41,SH,RCB,2,Aiden Markram,lbw,-,Swapnil Singh,7,8,1,0,87.50
41,SH,RCB,2,Nitish Reddy,Bowled,-,Karn Sharma,13,13,0,1,100.00
41,SH,RCB,2,Heinrich Klaasen (wk),Catch,Green,Swapnil Singh,7,3,0,1,233.33
41,SH,RCB,2,Shahbaz Ahmed,Not out,-,-,40,37,1,1,108.11
41,SH,RCB,2,Abdul Samad,Caught and Bowled,-,Karn Sharma,10,6,0,1,166.67
41,SH,RCB,2,Pat Cummins (c),Catch,Siraj,Green,31,15,1,3,206.67
41,SH,RCB,2,Bhuvneshwar Kumar,Catch,Siraj,Green,13,13,3,0,100.00
41,SH,RCB,2,Jaydev Unadkat,Not out,-,-,8,10,1,0,80.00
42,PK,KKR,2,Prabhsimran Singh,Run out,Narine,-,54,20,4,5,270.00
42,PK,KKR,2,Jonny Bairstow,Not out,-,-,108,48,8,9,225.00
42,PK,KKR,2,Rilee Rossouw,Catch,Shreyas Iyer,Narine,26,16,1,2,162.50
42,PK,KKR,2,Shashank Singh,Not out,-,-,68,28,2,8,242.86
43,M,DC,2,Ishan Kishan (wk),Catch,Axar,Mukesh Kumar,20,14,4,0,142.86
43,M,DC,2,Rohit Sharma,Catch,Shai Hope,Khaleel Ahmed,8,8,1,0,100.00
43,M,DC,2,Suryakumar Yadav,Catch,Williams,Khaleel Ahmed,26,13,3,2,200.00
43,M,DC,2,Tilak Varma,Run out,(sub)Sumit Kumar/Pant,-,63,32,4,4,196.88
43,M,DC,2,Hardik Pandya (c),Catch,Mukesh Kumar,Rasikh Salam,46,24,4,3,191.67
43,M,DC,2,Nehal Wadhera,Catch,Pant,Rasikh Salam,4,2,1,0,200.00
43,M,DC,2,Tim David,lbw,-,Mukesh Kumar,37,17,2,3,217.65
