Match_id,Bowling,Team,Opposite_Team,Innings
1,D Chahar   4 0 37 1 0 2 9.20,Chennai Super Kings,Royal Challengers Bengaluru,1
1,Tushar Deshpande   4 0 47 0 0 6 11.80,Chennai Super Kings,Royal Challengers Bengaluru,1
1,M Theekshana   4 0 36 0 0 0 9.00,Chennai Super Kings,Royal Challengers Bengaluru,1
1,Mustafizur   4 0 29 4 0 2 7.20,Chennai Super Kings,Royal Challengers Bengaluru,1
1,Ravindra Jadeja   4 0 21 0 0 0 5.20,Chennai Super Kings,Royal Challengers Bengaluru,1
2,Sam Curran   1 0 10 0 0 1 10.00,Punjab Kings,Delhi Capitals,1
2,Arshdeep Singh   4 0 28 2 0 2 7.00,Punjab Kings,Delhi Capitals,1
2,Rabada   4 0 36 1 0 1 9.00,Punjab Kings,Delhi Capitals,1
2,Harpreet Brar   3 0 14 1 0 0 4.70,Punjab Kings,Delhi Capitals,1
2,Rahul Chahar   4 0 33 1 0 0 8.20,Punjab Kings,Delhi Capitals,1
2,Harshal Patel   4 0 47 2 0 0 11.80,Punjab Kings,Delhi Capitals,1
3,Bhuvneshwar   4 0 51 0 1 2 12.80,Sunrisers Hyderabad,Kolkata Knight Riders,1
3,Marco Jansen   3 0 40 0 0 1 13.30,Sunrisers Hyderabad,Kolkata Knight Riders,1
3,T Natarajan   4 0 32 3 0 3 8.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
3,Cummins (c)   4 0 32 1 0 0 8.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
3,Markande   4 0 39 2 0 0 9.80,Sunrisers Hyderabad,Kolkata Knight Riders,1
3,Shahbaz Ahmed   1 0 14 0 1 0 14.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
4,Mohsin Khan   4 0 45 1 0 1 11.20,Lucknow Super Giants,Rajasthan Royals,1
4,Naveen-ul-Haq   4 0 41 2 0 4 10.20,Lucknow Super Giants,Rajasthan Royals,1
4,Krunal Pandya   4 0 19 0 0 0 4.80,Lucknow Super Giants,Rajasthan Royals,1
4,Ravi Bishnoi   4 0 38 1 0 0 9.50,Lucknow Super Giants,Rajasthan Royals,1
4,Yash Thakur   3 0 43 0 1 1 14.30,Lucknow Super Giants,Rajasthan Royals,1
4,Ayush Badoni   1 0 6 0 0 0 6.00,Lucknow Super Giants,Rajasthan Royals,1
5,Hardik Pandya (c)   3 0 30 0 0 0 10.00,Mumbai,Gujarat Titans,1
5,Luke Wood   2 0 25 0 1 1 12.50,Mumbai,Gujarat Titans,1
5,Bumrah   4 0 14 3 0 0 3.50,Mumbai,Gujarat Titans,1
5,Shams Mulani   3 0 24 0 0 1 8.00,Mumbai,Gujarat Titans,1
5,Chawla   3 0 31 1 0 5 10.30,Mumbai,Gujarat Titans,1
5,Naman Dhir   1 0 13 0 0 0 13.00,Mumbai,Gujarat Titans,1
5,Gerald Coetzee   4 0 27 2 0 0 6.80,Mumbai,Gujarat Titans,1
6,Siraj   4 0 26 2 0 0 6.50,Royal Challengers Bengaluru,Punjab Kings,1
6,Yash Dayal   4 0 23 1 0 2 5.80,Royal Challengers Bengaluru,Punjab Kings,1
6,Alzarri Joseph   4 0 43 1 0 3 10.80,Royal Challengers Bengaluru,Punjab Kings,1
6,Green   2 0 19 0 0 1 9.50,Royal Challengers Bengaluru,Punjab Kings,1
6,Mayank Dagar   3 0 34 0 0 0 11.30,Royal Challengers Bengaluru,Punjab Kings,1
6,Maxwell   3 0 29 2 0 0 9.70,Royal Challengers Bengaluru,Punjab Kings,1
7,Azmatullah   3 0 30 0 0 1 10.00,Gujarat Titans,Chennai Super Kings,1
7,Umesh   2 0 27 0 0 1 13.50,Gujarat Titans,Chennai Super Kings,1
7,Rashid Khan   4 0 49 2 0 0 12.20,Gujarat Titans,Chennai Super Kings,1
7,Sai Kishore   3 0 28 1 0 2 9.30,Gujarat Titans,Chennai Super Kings,1
7,Spencer Johnson   4 0 35 1 0 0 8.80,Gujarat Titans,Chennai Super Kings,1
7,Mohit Sharma   4 0 36 1 0 1 9.00,Gujarat Titans,Chennai Super Kings,1
8,Kwena Maphaka   4 0 66 0 0 3 16.50,Mumbai,Sunrisers Hyderabad,1
8,Hardik Pandya (c)   4 0 46 1 0 0 11.50,Mumbai,Sunrisers Hyderabad,1
8,Bumrah   4 0 36 0 1 1 9.00,Mumbai,Sunrisers Hyderabad,1
8,Gerald Coetzee   4 0 57 1 1 6 14.20,Mumbai,Sunrisers Hyderabad,1
8,Chawla   2 0 34 1 0 0 17.00,Mumbai,Sunrisers Hyderabad,1
8,Shams Mulani   2 0 33 0 0 2 16.50,Mumbai,Sunrisers Hyderabad,1
9,Khaleel Ahmed   4 0 24 1 0 2 6.00,Delhi Capitals,Rajasthan Royals,1
9,Mukesh Kumar   4 0 49 1 0 1 12.20,Delhi Capitals,Rajasthan Royals,1
9,Nortje   4 0 48 1 0 0 12.00,Delhi Capitals,Rajasthan Royals,1
9,Axar   4 0 21 1 0 0 5.20,Delhi Capitals,Rajasthan Royals,1
9,Kuldeep Yadav   4 0 41 1 0 2 10.20,Delhi Capitals,Rajasthan Royals,1
10,Starc   4 0 47 0 0 1 11.80,Kolkata Knight Riders,Royal Challengers Bengaluru,1
10,Harshit Rana   4 0 39 2 0 1 9.80,Kolkata Knight Riders,Royal Challengers Bengaluru,1
10,Anukul Roy   2 0 6 0 0 0 3.00,Kolkata Knight Riders,Royal Challengers Bengaluru,1
10,Narine   4 0 40 1 0 0 10.00,Kolkata Knight Riders,Royal Challengers Bengaluru,1
10,Russell   4 0 29 2 0 1 7.20,Kolkata Knight Riders,Royal Challengers Bengaluru,1
10,Chakaravarthy   2 0 20 0 0 0 10.00,Kolkata Knight Riders,Royal Challengers Bengaluru,1
11,Sam Curran   4 0 28 3 0 0 7.00,Punjab Kings,Lucknow Super Giants,1
11,Arshdeep Singh   3 0 30 2 0 1 10.00,Punjab Kings,Lucknow Super Giants,1
11,Rabada   4 0 38 1 0 0 9.50,Punjab Kings,Lucknow Super Giants,1
11,Rahul Chahar   3 0 42 1 0 0 14.00,Punjab Kings,Lucknow Super Giants,1
11,Harpreet Brar   2 0 14 0 0 0 7.00,Punjab Kings,Lucknow Super Giants,1
11,Harshal Patel   4 0 45 0 0 4 11.20,Punjab Kings,Lucknow Super Giants,1
12,Azmatullah   3 0 24 1 0 1 8.00,Gujarat Titans,Sunrisers Hyderabad,1
12,Umesh   3 0 28 1 0 0 9.30,Gujarat Titans,Sunrisers Hyderabad,1
12,Rashid Khan   4 0 33 1 0 0 8.20,Gujarat Titans,Sunrisers Hyderabad,1
12,Noor Ahmad   4 0 32 1 0 0 8.00,Gujarat Titans,Sunrisers Hyderabad,1
12,Mohit Sharma   4 0 25 3 0 0 6.20,Gujarat Titans,Sunrisers Hyderabad,1
12,Darshan Nalkande   2 0 18 0 0 1 9.00,Gujarat Titans,Sunrisers Hyderabad,1
13,D Chahar   4 0 42 0 0 0 10.50,Chennai Super Kings,Delhi Capitals,1
13,Tushar Deshpande   4 0 24 0 0 2 6.00,Chennai Super Kings,Delhi Capitals,1
13,Mustafizur   4 0 47 1 2 1 11.80,Chennai Super Kings,Delhi Capitals,1
13,Ravindra Jadeja   4 0 43 1 0 0 10.80,Chennai Super Kings,Delhi Capitals,1
13,Matheesha Pathirana   4 0 31 3 0 2 7.80,Chennai Super Kings,Delhi Capitals,1
14,Boult   4 0 22 3 0 1 5.50,Rajasthan Royals,Mumbai,1
14,Nandre Burger   4 0 32 2 0 1 8.00,Rajasthan Royals,Mumbai,1
14,Avesh Khan   4 0 30 1 0 1 7.50,Rajasthan Royals,Mumbai,1
14,Chahal   4 0 11 3 0 0 2.80,Rajasthan Royals,Mumbai,1
14,Ashwin   4 0 27 0 0 1 6.80,Rajasthan Royals,Mumbai,1
15,R Topley   4 0 39 1 0 1 9.80,Royal Challengers Bengaluru,Lucknow Super Giants,1
15,Yash Dayal   4 0 24 1 0 0 6.00,Royal Challengers Bengaluru,Lucknow Super Giants,1
15,Siraj   4 0 47 1 0 3 11.80,Royal Challengers Bengaluru,Lucknow Super Giants,1
15,Maxwell   4 0 23 2 0 1 5.80,Royal Challengers Bengaluru,Lucknow Super Giants,1
15,Mayank Dagar   2 0 23 0 0 5 11.50,Royal Challengers Bengaluru,Lucknow Super Giants,1
15,Green   2 0 25 0 0 0 12.50,Royal Challengers Bengaluru,Lucknow Super Giants,1
16,Khaleel Ahmed   4 0 43 1 1 8 10.80,Delhi Capitals,Kolkata Knight Riders,1
16,Ishant   3 0 43 2 0 0 14.30,Delhi Capitals,Kolkata Knight Riders,1
16,Nortje   4 0 59 3 0 2 14.80,Delhi Capitals,Kolkata Knight Riders,1
16,Rasikh Salam   3 0 47 0 0 1 15.70,Delhi Capitals,Kolkata Knight Riders,1
16,Sumit Kumar   2 0 19 0 0 0 9.50,Delhi Capitals,Kolkata Knight Riders,1
16,Axar   1 0 18 0 0 0 18.00,Delhi Capitals,Kolkata Knight Riders,1
16,Mitchell Marsh   3 0 37 1 0 4 12.30,Delhi Capitals,Kolkata Knight Riders,1
17,Harpreet Brar   4 0 33 1 0 0 8.20,Punjab Kings,Gujarat Titans,1
17,Arshdeep Singh   4 0 33 0 0 0 8.20,Punjab Kings,Gujarat Titans,1
17,Rabada   4 0 44 2 0 1 11.00,Punjab Kings,Gujarat Titans,1
17,Sam Curran   2 0 18 0 0 0 9.00,Punjab Kings,Gujarat Titans,1
17,Harshal Patel   4 0 44 1 0 3 11.00,Punjab Kings,Gujarat Titans,1
17,Raza   2 0 22 0 0 0 11.00,Punjab Kings,Gujarat Titans,1
18,Abhishek Sharma   1 0 7 0 0 0 7.00,Sunrisers Hyderabad,Chennai Super Kings,1
18,Bhuvneshwar   4 0 28 1 0 0 7.00,Sunrisers Hyderabad,Chennai Super Kings,1
18,T Natarajan   4 0 39 1 0 0 9.80,Sunrisers Hyderabad,Chennai Super Kings,1
18,Cummins (c)   4 0 29 1 0 0 7.20,Sunrisers Hyderabad,Chennai Super Kings,1
18,Markande   2 0 21 0 0 0 10.50,Sunrisers Hyderabad,Chennai Super Kings,1
18,Shahbaz Ahmed   1 0 11 1 0 0 11.00,Sunrisers Hyderabad,Chennai Super Kings,1
18,Jaydev Unadkat   4 0 29 1 0 1 7.20,Sunrisers Hyderabad,Chennai Super Kings,1
19,Boult   3 0 30 0 0 1 10.00,Rajasthan Royals,Royal Challengers Bengaluru,1
19,Nandre Burger   4 0 33 1 0 6 8.20,Rajasthan Royals,Royal Challengers Bengaluru,1
19,Ashwin   4 0 28 0 0 1 7.00,Rajasthan Royals,Royal Challengers Bengaluru,1
19,Avesh Khan   4 0 46 0 0 0 11.50,Rajasthan Royals,Royal Challengers Bengaluru,1
19,Chahal   4 0 34 2 0 1 8.50,Rajasthan Royals,Royal Challengers Bengaluru,1
19,Riyan Parag   1 0 10 0 0 0 10.00,Rajasthan Royals,Royal Challengers Bengaluru,1
20,Khaleel Ahmed   4 0 39 1 0 0 9.80,Delhi Capitals,Mumbai,1
20,Ishant   3 0 40 0 0 8 13.30,Delhi Capitals,Mumbai,1
20,Jhye Richardson   4 0 40 0 0 2 10.00,Delhi Capitals,Mumbai,1
20,Axar   4 0 35 2 0 0 8.80,Delhi Capitals,Mumbai,1
20,Lalit Yadav   1 0 15 0 0 0 15.00,Delhi Capitals,Mumbai,1
20,Nortje   4 0 65 2 1 3 16.20,Delhi Capitals,Mumbai,1
21,Umesh   3 0 22 2 0 0 7.30,Gujarat Titans,Lucknow Super Giants,1
21,Spencer Johnson   4 0 32 0 0 1 8.00,Gujarat Titans,Lucknow Super Giants,1
21,Rashid Khan   4 0 28 1 0 0 7.00,Gujarat Titans,Lucknow Super Giants,1
21,Mohit Sharma   3 0 34 0 0 0 11.30,Gujarat Titans,Lucknow Super Giants,1
21,Noor Ahmad   4 0 22 0 0 0 5.50,Gujarat Titans,Lucknow Super Giants,1
21,Darshan Nalkande   2 0 21 2 0 0 10.50,Gujarat Titans,Lucknow Super Giants,1
22,Tushar Deshpande   4 0 33 3 0 2 8.20,Chennai Super Kings,Kolkata Knight Riders,1
22,Mustafizur   4 0 22 2 1 2 5.50,Chennai Super Kings,Kolkata Knight Riders,1
22,Thakur   3 0 27 0 1 1 9.00,Chennai Super Kings,Kolkata Knight Riders,1
22,M Theekshana   4 0 28 1 0 0 7.00,Chennai Super Kings,Kolkata Knight Riders,1
22,Ravindra Jadeja   4 0 18 3 0 1 4.50,Chennai Super Kings,Kolkata Knight Riders,1
22,Rachin Ravindra   1 0 4 0 0 0 4.00,Chennai Super Kings,Kolkata Knight Riders,1
23,Rabada   4 0 32 1 0 1 8.00,Punjab Kings,Sunrisers Hyderabad,1
23,Arshdeep Singh   4 0 29 4 0 2 7.20,Punjab Kings,Sunrisers Hyderabad,1
23,Sam Curran   4 0 41 2 0 1 10.20,Punjab Kings,Sunrisers Hyderabad,1
23,Harshal Patel   4 0 30 2 0 1 7.50,Punjab Kings,Sunrisers Hyderabad,1
23,Harpreet Brar   4 0 48 0 0 0 12.00,Punjab Kings,Sunrisers Hyderabad,1
24,Umesh   4 0 47 1 0 2 11.80,Gujarat Titans,Rajasthan Royals,1
24,Spencer Johnson   4 0 37 0 0 0 9.20,Gujarat Titans,Rajasthan Royals,1
24,Rashid Khan   4 0 18 1 0 0 4.50,Gujarat Titans,Rajasthan Royals,1
24,Noor Ahmad   4 0 43 0 0 1 10.80,Gujarat Titans,Rajasthan Royals,1
24,Mohit Sharma   4 0 51 1 0 4 12.80,Gujarat Titans,Rajasthan Royals,1
25,Nabi   1 0 7 0 0 0 7.00,Mumbai,Royal Challengers Bengaluru,1
25,Gerald Coetzee   4 0 42 1 0 3 10.50,Mumbai,Royal Challengers Bengaluru,1
25,Bumrah   4 0 21 5 0 0 5.20,Mumbai,Royal Challengers Bengaluru,1
25,Akash Madhwal   4 0 57 1 0 3 14.20,Mumbai,Royal Challengers Bengaluru,1
25,Shreyas Gopal   4 0 32 1 0 0 8.00,Mumbai,Royal Challengers Bengaluru,1
25,Romario Shepherd   2 0 22 0 0 0 11.00,Mumbai,Royal Challengers Bengaluru,1
25,Hardik Pandya (c)   1 0 13 0 0 2 13.00,Mumbai,Royal Challengers Bengaluru,1
26,Khaleel Ahmed   4 0 41 2 0 1 10.20,Delhi Capitals,Lucknow Super Giants,1
26,Ishant   4 0 36 1 0 4 9.00,Delhi Capitals,Lucknow Super Giants,1
26,Mukesh Kumar   4 0 41 1 0 1 10.20,Delhi Capitals,Lucknow Super Giants,1
26,Axar   4 0 26 0 0 0 6.50,Delhi Capitals,Lucknow Super Giants,1
26,Kuldeep Yadav   4 0 20 3 0 1 5.00,Delhi Capitals,Lucknow Super Giants,1
27,Boult   4 0 22 1 0 3 5.50,Rajasthan Royals,Punjab Kings,1
27,Kuldeep Sen   4 0 35 1 0 0 8.80,Rajasthan Royals,Punjab Kings,1
27,Avesh Khan   4 0 34 2 0 0 8.50,Rajasthan Royals,Punjab Kings,1
27,Chahal   4 0 31 1 1 2 7.80,Rajasthan Royals,Punjab Kings,1
27,Maharaj   4 0 23 2 0 0 5.80,Rajasthan Royals,Punjab Kings,1
28,Starc   4 0 28 3 0 1 7.00,Kolkata Knight Riders,Lucknow Super Giants,1
28,Vaibhav Arora   3 0 34 1 1 1 11.30,Kolkata Knight Riders,Lucknow Super Giants,1
28,Harshit Rana   4 0 35 0 0 2 8.80,Kolkata Knight Riders,Lucknow Super Giants,1
28,Narine   4 0 17 1 0 0 4.20,Kolkata Knight Riders,Lucknow Super Giants,1
28,Chakaravarthy   4 0 30 1 0 2 7.50,Kolkata Knight Riders,Lucknow Super Giants,1
28,Russell   1 0 16 1 0 0 16.00,Kolkata Knight Riders,Lucknow Super Giants,1
29,Nabi   3 0 19 0 0 0 6.30,Mumbai,Chennai Super Kings,1
29,Gerald Coetzee   4 0 35 1 0 1 8.80,Mumbai,Chennai Super Kings,1
29,Bumrah   4 0 27 0 0 2 6.80,Mumbai,Chennai Super Kings,1
29,Akash Madhwal   3 0 37 0 0 0 12.30,Mumbai,Chennai Super Kings,1
29,Shreyas Gopal   1 0 9 1 0 0 9.00,Mumbai,Chennai Super Kings,1
29,Hardik Pandya (c)   3 0 43 2 0 2 14.30,Mumbai,Chennai Super Kings,1
29,Romario Shepherd   2 0 33 0 0 0 16.50,Mumbai,Chennai Super Kings,1
30,Will Jacks   3 0 32 0 0 2 10.70,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
30,R Topley   4 0 68 1 0 2 17.00,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
30,Yash Dayal   4 0 51 0 1 3 12.80,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
30,Lockie Ferguson   4 0 52 2 0 0 13.00,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
30,Vijaykumar Vyshak   4 0 64 0 0 2 16.00,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
30,Lomror   1 0 18 0 0 3 18.00,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
31,Boult   4 0 31 1 0 0 7.80,Rajasthan Royals,Kolkata Knight Riders,1
31,Avesh Khan   4 0 35 2 0 1 8.80,Rajasthan Royals,Kolkata Knight Riders,1
31,Kuldeep Sen   4 0 46 2 0 2 11.50,Rajasthan Royals,Kolkata Knight Riders,1
31,Chahal   4 0 54 1 0 1 13.50,Rajasthan Royals,Kolkata Knight Riders,1
31,Ashwin   4 0 49 0 0 9 12.20,Rajasthan Royals,Kolkata Knight Riders,1
32,Khaleel Ahmed   4 1 18 1 0 1 4.50,Delhi Capitals,Gujarat Titans,1
32,Ishant   2 0 8 2 0 1 4.00,Delhi Capitals,Gujarat Titans,1
32,Mukesh Kumar   2.3 0 14 3 2 1 5.60,Delhi Capitals,Gujarat Titans,1
32,Kuldeep Yadav   4 0 16 0 0 0 4.00,Delhi Capitals,Gujarat Titans,1
32,Tristan Stubbs   1 0 11 2 0 1 11.00,Delhi Capitals,Gujarat Titans,1
32,Axar   4 0 17 1 0 1 4.20,Delhi Capitals,Gujarat Titans,1
33,Livingstone   2 0 16 0 0 0 8.00,Punjab Kings,Mumbai,1
33,Arshdeep Singh   3 0 35 0 0 1 11.70,Punjab Kings,Mumbai,1
33,Rabada   4 0 42 1 0 0 10.50,Punjab Kings,Mumbai,1
33,Harshal Patel   4 0 31 3 0 2 7.80,Punjab Kings,Mumbai,1
33,Sam Curran (c)   4 0 41 2 0 2 10.20,Punjab Kings,Mumbai,1
33,Harpreet Brar   3 0 21 0 0 0 7.00,Punjab Kings,Mumbai,1
34,Matt Henry   3 0 26 0 0 0 8.70,Lucknow Super Giants,Chennai Super Kings,1
34,Mohsin Khan   4 0 37 1 0 3 9.20,Lucknow Super Giants,Chennai Super Kings,1
34,Yash Thakur   4 0 45 1 0 0 11.20,Lucknow Super Giants,Chennai Super Kings,1
34,Krunal Pandya   3 0 16 2 0 0 5.30,Lucknow Super Giants,Chennai Super Kings,1
34,Ravi Bishnoi   4 0 44 1 0 0 11.00,Lucknow Super Giants,Chennai Super Kings,1
34,Stoinis   2 0 7 1 0 0 3.50,Lucknow Super Giants,Chennai Super Kings,1
35,Khaleel Ahmed   3 0 51 0 0 0 17.00,Delhi Capitals,Sunrisers Hyderabad,1
35,Lalit Yadav   2 0 41 0 0 0 20.50,Delhi Capitals,Sunrisers Hyderabad,1
35,Nortje   3 0 31 0 0 1 10.30,Delhi Capitals,Sunrisers Hyderabad,1
35,Kuldeep Yadav   4 0 55 4 0 2 13.80,Delhi Capitals,Sunrisers Hyderabad,1
35,Mukesh Kumar   4 0 57 1 0 0 14.20,Delhi Capitals,Sunrisers Hyderabad,1
35,Axar   4 0 29 1 0 0 7.20,Delhi Capitals,Sunrisers Hyderabad,1
36,Siraj   4 0 40 1 0 2 10.00,Royal Challengers Bengaluru,Kolkata Knight Riders,1
36,Yash Dayal   4 0 56 2 1 3 14.00,Royal Challengers Bengaluru,Kolkata Knight Riders,1
36,Lockie Ferguson   4 0 47 1 1 0 11.80,Royal Challengers Bengaluru,Kolkata Knight Riders,1
36,Karn Sharma   4 0 33 0 0 0 8.20,Royal Challengers Bengaluru,Kolkata Knight Riders,1
36,Green   4 0 35 2 0 2 8.80,Royal Challengers Bengaluru,Kolkata Knight Riders,1
37,Azmatullah   2 0 13 0 0 0 6.50,Gujarat Titans,Punjab Kings,1
37,Warrier   1 0 21 0 1 0 21.00,Gujarat Titans,Punjab Kings,1
37,Mohit Sharma   4 0 32 2 0 1 8.00,Gujarat Titans,Punjab Kings,1
37,Rashid Khan   4 0 15 1 0 0 3.80,Gujarat Titans,Punjab Kings,1
37,Noor Ahmad   4 0 20 2 0 0 5.00,Gujarat Titans,Punjab Kings,1
37,Sai Kishore   4 0 33 4 0 1 8.20,Gujarat Titans,Punjab Kings,1
37,Shahrukh Khan   1 0 7 0 0 0 7.00,Gujarat Titans,Punjab Kings,1
38,Boult   4 0 32 2 0 3 8.00,Rajasthan Royals,Mumbai,1
38,Sandeep Sharma   4 0 18 5 0 0 4.50,Rajasthan Royals,Mumbai,1
38,Avesh Khan   4 0 49 1 0 3 12.20,Rajasthan Royals,Mumbai,1
