Match_id,Bowling,Team,Opposite_Team,Innings
38,Ashwin   4 0 31 0 0 1 7.80,Rajasthan Royals,Mumbai,1
38,Chahal   4 0 48 1 0 2 12.00,Rajasthan Royals,Mumbai,1
39,Matt Henry   4 0 28 1 0 0 7.00,Lucknow Super Giants,Chennai Super Kings,1
39,Mohsin Khan   4 0 50 1 0 0 12.50,Lucknow Super Giants,Chennai Super Kings,1
39,Ravi Bishnoi   2 0 19 0 0 0 9.50,Lucknow Super Giants,Chennai Super Kings,1
39,Yash Thakur   4 0 47 1 0 1 11.80,Lucknow Super Giants,Chennai Super Kings,1
39,Stoinis   4 0 49 0 0 1 12.20,Lucknow Super Giants,Chennai Super Kings,1
39,Krunal Pandya   2 0 15 0 0 0 7.50,Lucknow Super Giants,Chennai Super Kings,1
40,Azmatullah   4 0 33 0 0 0 8.20,Gujarat Titans,Delhi Capitals,1
40,Warrier   3 0 15 3 0 1 5.00,Gujarat Titans,Delhi Capitals,1
40,Rashid Khan   4 0 35 0 0 0 8.80,Gujarat Titans,Delhi Capitals,1
40,Noor Ahmad   3 0 36 1 0 1 12.00,Gujarat Titans,Delhi Capitals,1
40,Mohit Sharma   4 0 73 0 0 1 18.20,Gujarat Titans,Delhi Capitals,1
40,Shahrukh Khan   1 0 8 0 0 0 8.00,Gujarat Titans,Delhi Capitals,1
40,Sai Kishore   1 0 22 0 0 0 22.00,Gujarat Titans,Delhi Capitals,1
41,Abhishek Sharma   1 0 10 0 0 0 10.00,Sunrisers Hyderabad,Royal Challengers Bengaluru,1
41,Bhuvneshwar   1 0 14 0 0 0 14.00,Sunrisers Hyderabad,Royal Challengers Bengaluru,1
41,Cummins (c)   4 0 55 1 0 1 13.80,Sunrisers Hyderabad,Royal Challengers Bengaluru,1
41,T Natarajan   4 0 39 2 0 1 9.80,Sunrisers Hyderabad,Royal Challengers Bengaluru,1
41,Shahbaz Ahmed   3 0 14 0 0 0 4.70,Sunrisers Hyderabad,Royal Challengers Bengaluru,1
41,Markande   3 0 42 1 0 1 14.00,Sunrisers Hyderabad,Royal Challengers Bengaluru,1
41,Jaydev Unadkat   4 0 30 3 0 2 7.50,Sunrisers Hyderabad,Royal Challengers Bengaluru,1
42,Sam Curran (c)   4 0 60 1 0 0 15.00,Punjab Kings,Kolkata Knight Riders,1
42,Arshdeep Singh   4 0 45 2 0 5 11.20,Punjab Kings,Kolkata Knight Riders,1
42,Harshal Patel   3 0 48 1 1 1 16.00,Punjab Kings,Kolkata Knight Riders,1
42,Rabada   3 0 52 0 0 4 17.30,Punjab Kings,Kolkata Knight Riders,1
42,Rahul Chahar   4 0 33 1 0 0 8.20,Punjab Kings,Kolkata Knight Riders,1
42,Harpreet Brar   2 0 21 0 0 0 10.50,Punjab Kings,Kolkata Knight Riders,1
43,Luke Wood   4 0 68 1 0 0 17.00,Mumbai,Delhi Capitals,1
43,Bumrah   4 0 35 1 1 2 8.80,Mumbai,Delhi Capitals,1
43,N Thushara   4 0 56 0 0 2 14.00,Mumbai,Delhi Capitals,1
43,Chawla   4 0 36 1 0 2 9.00,Mumbai,Delhi Capitals,1
43,Hardik Pandya (c)   2 0 41 0 0 0 20.50,Mumbai,Delhi Capitals,1
43,Nabi   2 0 20 1 0 0 10.00,Mumbai,Delhi Capitals,1
44,Boult   4 0 41 1 0 6 10.20,Rajasthan Royals,Lucknow Super Giants,1
44,Sandeep Sharma   4 0 31 2 0 1 7.80,Rajasthan Royals,Lucknow Super Giants,1
44,Avesh Khan   4 0 42 1 1 1 10.50,Rajasthan Royals,Lucknow Super Giants,1
44,Ashwin   4 0 39 1 0 6 9.80,Rajasthan Royals,Lucknow Super Giants,1
44,Chahal   4 0 41 0 0 1 10.20,Rajasthan Royals,Lucknow Super Giants,1
45,Swapnil Singh   3 0 23 1 0 0 7.70,Royal Challengers Bengaluru,Gujarat Titans,1
45,Siraj   4 0 34 1 0 4 8.50,Royal Challengers Bengaluru,Gujarat Titans,1
45,Yash Dayal   4 0 34 0 1 3 8.50,Royal Challengers Bengaluru,Gujarat Titans,1
45,Maxwell   3 0 28 1 0 0 9.30,Royal Challengers Bengaluru,Gujarat Titans,1
45,Karn Sharma   3 0 38 0 0 1 12.70,Royal Challengers Bengaluru,Gujarat Titans,1
45,Green   3 0 42 0 0 1 14.00,Royal Challengers Bengaluru,Gujarat Titans,1
46,Bhuvneshwar   4 0 38 1 0 0 9.50,Sunrisers Hyderabad,Chennai Super Kings,1
46,Nitish Reddy   1 0 8 0 0 1 8.00,Sunrisers Hyderabad,Chennai Super Kings,1
46,Shahbaz Ahmed   3 0 33 0 0 0 11.00,Sunrisers Hyderabad,Chennai Super Kings,1
46,T Natarajan   4 0 43 1 0 3 10.80,Sunrisers Hyderabad,Chennai Super Kings,1
46,Jaydev Unadkat   4 0 38 1 0 1 9.50,Sunrisers Hyderabad,Chennai Super Kings,1
46,Cummins (c)   4 0 49 0 0 1 12.20,Sunrisers Hyderabad,Chennai Super Kings,1
47,Starc   3 0 43 1 0 6 14.30,Kolkata Knight Riders,Delhi Capitals,1
47,Vaibhav Arora   4 0 29 2 1 2 7.20,Kolkata Knight Riders,Delhi Capitals,1
47,Harshit Rana   4 0 28 2 0 1 7.00,Kolkata Knight Riders,Delhi Capitals,1
47,Narine   4 0 24 1 0 0 6.00,Kolkata Knight Riders,Delhi Capitals,1
47,Chakaravarthy   4 0 16 3 0 0 4.00,Kolkata Knight Riders,Delhi Capitals,1
47,Russell   1 0 10 0 0 0 10.00,Kolkata Knight Riders,Delhi Capitals,1
48,Stoinis   3 0 19 1 0 1 6.30,Lucknow Super Giants,Mumbai,1
48,Mohsin Khan   4 0 36 2 0 0 9.00,Lucknow Super Giants,Mumbai,1
48,Naveen-ul-Haq   3.5 0 15 1 1 0 3.90,Lucknow Super Giants,Mumbai,1
48,Mayank Yadav   3.1 0 31 1 1 2 9.80,Lucknow Super Giants,Mumbai,1
48,Ravi Bishnoi   4 0 28 1 0 1 7.00,Lucknow Super Giants,Mumbai,1
48,Deepak Hooda   2 0 13 0 0 0 6.50,Lucknow Super Giants,Mumbai,1
49,Rabada   4 0 23 1 0 1 5.80,Punjab Kings,Chennai Super Kings,1
49,Arshdeep Singh   4 0 52 1 0 5 13.00,Punjab Kings,Chennai Super Kings,1
49,Sam Curran (c)   3 0 37 0 1 0 12.30,Punjab Kings,Chennai Super Kings,1
49,Harpreet Brar   4 0 17 2 0 1 4.20,Punjab Kings,Chennai Super Kings,1
49,Rahul Chahar   4 0 16 2 0 0 4.00,Punjab Kings,Chennai Super Kings,1
49,Harshal Patel   1 0 12 0 0 5 12.00,Punjab Kings,Chennai Super Kings,1
50,Boult   4 0 33 0 0 1 8.20,Rajasthan Royals,Sunrisers Hyderabad,1
50,Ashwin   4 0 36 0 0 1 9.00,Rajasthan Royals,Sunrisers Hyderabad,1
50,Avesh Khan   4 0 39 2 0 3 9.80,Rajasthan Royals,Sunrisers Hyderabad,1
50,Sandeep Sharma   4 0 31 1 0 2 7.80,Rajasthan Royals,Sunrisers Hyderabad,1
50,Chahal   4 0 62 0 0 1 15.50,Rajasthan Royals,Sunrisers Hyderabad,1
51,N Thushara   4 0 42 3 1 3 10.50,Mumbai,Kolkata Knight Riders,1
51,Bumrah   3.5 0 18 3 0 0 4.70,Mumbai,Kolkata Knight Riders,1
51,Gerald Coetzee   2 0 24 0 0 0 12.00,Mumbai,Kolkata Knight Riders,1
51,Hardik Pandya (c)   4 0 44 2 0 1 11.00,Mumbai,Kolkata Knight Riders,1
51,Naman Dhir   3 0 25 0 0 1 8.30,Mumbai,Kolkata Knight Riders,1
51,Chawla   3 0 15 1 0 0 5.00,Mumbai,Kolkata Knight Riders,1
52,Swapnil Singh   1 0 1 0 0 0 1.00,Royal Challengers Bengaluru,Gujarat Titans,1
52,Siraj   4 0 29 2 0 3 7.20,Royal Challengers Bengaluru,Gujarat Titans,1
52,Yash Dayal   4 0 21 2 0 0 5.20,Royal Challengers Bengaluru,Gujarat Titans,1
52,Green   4 0 28 1 0 0 7.00,Royal Challengers Bengaluru,Gujarat Titans,1
52,Vijaykumar Vyshak   3.3 0 23 2 0 1 6.60,Royal Challengers Bengaluru,Gujarat Titans,1
52,Karn Sharma   3 0 42 1 0 0 14.00,Royal Challengers Bengaluru,Gujarat Titans,1
53,Rabada   3 0 24 0 0 1 8.00,Punjab Kings,Chennai Super Kings,1
53,Arshdeep Singh   4 0 42 2 0 1 10.50,Punjab Kings,Chennai Super Kings,1
53,Sam Curran (c)   4 0 34 1 0 0 8.50,Punjab Kings,Chennai Super Kings,1
53,Harpreet Brar   1 0 19 0 0 0 19.00,Punjab Kings,Chennai Super Kings,1
53,Rahul Chahar   4 0 23 3 0 1 5.80,Punjab Kings,Chennai Super Kings,1
53,Harshal Patel   4 0 24 3 0 2 6.00,Punjab Kings,Chennai Super Kings,1
54,Stoinis   2 0 29 0 0 0 14.50,Lucknow Super Giants,Kolkata Knight Riders,1
54,Mohsin Khan   2 0 28 0 0 1 14.00,Lucknow Super Giants,Kolkata Knight Riders,1
54,Naveen-ul-Haq   4 0 49 3 0 1 12.20,Lucknow Super Giants,Kolkata Knight Riders,1
54,Yash Thakur   4 0 46 1 0 3 11.50,Lucknow Super Giants,Kolkata Knight Riders,1
54,Krunal Pandya   2 0 26 0 0 6 13.00,Lucknow Super Giants,Kolkata Knight Riders,1
54,Ravi Bishnoi   4 0 33 1 0 2 8.20,Lucknow Super Giants,Kolkata Knight Riders,1
54,Yudhvir Singh   2 0 24 1 0 0 12.00,Lucknow Super Giants,Kolkata Knight Riders,1
55,N Thushara   4 0 42 0 1 4 10.50,Mumbai,Sunrisers Hyderabad,1
55,Anshul Kamboj   4 0 42 1 2 1 10.50,Mumbai,Sunrisers Hyderabad,1
55,Bumrah   4 0 23 1 0 1 5.80,Mumbai,Sunrisers Hyderabad,1
55,Hardik Pandya (c)   4 0 31 3 0 1 7.80,Mumbai,Sunrisers Hyderabad,1
55,Chawla   4 0 33 3 0 2 8.20,Mumbai,Sunrisers Hyderabad,1
56,Boult   4 0 48 1 0 0 12.00,Rajasthan Royals,Delhi Capitals,1
56,Sandeep Sharma   4 0 42 1 0 0 10.50,Rajasthan Royals,Delhi Capitals,1
56,Avesh Khan   2 0 42 0 0 0 21.00,Rajasthan Royals,Delhi Capitals,1
56,Ashwin   4 0 24 3 0 0 6.00,Rajasthan Royals,Delhi Capitals,1
56,Riyan Parag   2 0 17 0 0 1 8.50,Rajasthan Royals,Delhi Capitals,1
56,Chahal   4 0 48 1 0 0 12.00,Rajasthan Royals,Delhi Capitals,1
57,Bhuvneshwar   4 0 12 2 0 0 3.00,Sunrisers Hyderabad,Lucknow Super Giants,1
57,Cummins (c)   4 0 47 1 0 0 11.80,Sunrisers Hyderabad,Lucknow Super Giants,1
57,Shahbaz Ahmed   2 0 9 0 0 0 4.50,Sunrisers Hyderabad,Lucknow Super Giants,1
57,V Viyaskanth   4 0 27 0 0 0 6.80,Sunrisers Hyderabad,Lucknow Super Giants,1
57,Jaydev Unadkat   2 0 19 0 0 0 9.50,Sunrisers Hyderabad,Lucknow Super Giants,1
57,T Natarajan   4 0 50 0 0 3 12.50,Sunrisers Hyderabad,Lucknow Super Giants,1
58,Vidhwath Kaverappa   4 0 36 2 0 0 9.00,Punjab Kings,Royal Challengers Bengaluru,1
58,Arshdeep Singh   3 0 41 1 0 2 13.70,Punjab Kings,Royal Challengers Bengaluru,1
58,Sam Curran (c)   3 0 50 1 0 2 16.70,Punjab Kings,Royal Challengers Bengaluru,1
58,Harshal Patel   4 0 38 3 0 1 9.50,Punjab Kings,Royal Challengers Bengaluru,1
58,Rahul Chahar   3 0 47 0 1 0 15.70,Punjab Kings,Royal Challengers Bengaluru,1
58,Livingstone   3 0 28 0 0 1 9.30,Punjab Kings,Royal Challengers Bengaluru,1
59,Santner   2 0 31 0 0 0 15.50,Chennai Super Kings,Gujarat Titans,1
59,Tushar Deshpande   4 0 33 2 0 2 8.20,Chennai Super Kings,Gujarat Titans,1
59,Thakur   4 0 25 0 0 0 6.20,Chennai Super Kings,Gujarat Titans,1
59,Simarjeet Singh   4 0 60 0 0 2 15.00,Chennai Super Kings,Gujarat Titans,1
59,Ravindra Jadeja   2 0 29 0 0 0 14.50,Chennai Super Kings,Gujarat Titans,1
59,Daryl Mitchell   4 0 52 0 0 1 13.00,Chennai Super Kings,Gujarat Titans,1
60,N Thushara   3 0 31 1 0 2 10.30,Mumbai,Kolkata Knight Riders,1
60,Bumrah   4 0 39 2 0 0 9.80,Mumbai,Kolkata Knight Riders,1
60,Anshul Kamboj   3 0 24 1 0 1 8.00,Mumbai,Kolkata Knight Riders,1
60,Hardik Pandya (c)   3 0 32 0 0 0 10.70,Mumbai,Kolkata Knight Riders,1
60,Chawla   3 0 28 2 0 0 9.30,Mumbai,Kolkata Knight Riders,1
61,Tushar Deshpande   4 0 30 2 0 0 7.50,Chennai Super Kings,Rajasthan Royals,1
61,M Theekshana   4 0 28 0 0 0 7.00,Chennai Super Kings,Rajasthan Royals,1
61,Thakur   4 0 32 0 0 0 8.00,Chennai Super Kings,Rajasthan Royals,1
61,Simarjeet Singh   4 0 26 3 0 4 6.50,Chennai Super Kings,Rajasthan Royals,1
61,Ravindra Jadeja   4 0 24 0 0 0 6.00,Chennai Super Kings,Rajasthan Royals,1
62,Ishant   3 0 31 1 0 3 10.30,Delhi Capitals,Royal Challengers Bengaluru,1
62,Khaleel Ahmed   4 0 31 2 0 0 7.80,Delhi Capitals,Royal Challengers Bengaluru,1
62,Mukesh Kumar   3 0 23 1 0 0 7.70,Delhi Capitals,Royal Challengers Bengaluru,1
62,Axar (c)   3 0 24 0 0 0 8.00,Delhi Capitals,Royal Challengers Bengaluru,1
62,Kuldeep Yadav   4 0 52 1 0 1 13.00,Delhi Capitals,Royal Challengers Bengaluru,1
62,Rasikh Salam   3 0 23 2 0 3 7.70,Delhi Capitals,Royal Challengers Bengaluru,1
64,Arshad Khan   3 0 45 1 0 5 15.00,Lucknow Super Giants,Delhi Capitals,1
64,Mohsin Khan   4 0 29 0 0 0 7.20,Lucknow Super Giants,Delhi Capitals,1
64,Yudhvir Singh   2 0 28 0 0 0 14.00,Lucknow Super Giants,Delhi Capitals,1
64,Naveen-ul-Haq   4 0 51 2 0 1 12.80,Lucknow Super Giants,Delhi Capitals,1
64,Ravi Bishnoi   4 0 26 1 0 0 6.50,Lucknow Super Giants,Delhi Capitals,1
64,Krunal Pandya   2 0 20 0 0 1 10.00,Lucknow Super Giants,Delhi Capitals,1
64,Deepak Hooda   1 0 9 0 0 1 9.00,Lucknow Super Giants,Delhi Capitals,1
65,Sam Curran (c)   3 0 24 2 0 0 8.00,Punjab Kings,Rajasthan Royals,1
65,Arshdeep Singh   4 0 31 1 0 0 7.80,Punjab Kings,Rajasthan Royals,1
65,Nathan Ellis   4 0 24 1 0 0 6.00,Punjab Kings,Rajasthan Royals,1
65,Harshal Patel   4 0 28 2 0 1 7.00,Punjab Kings,Rajasthan Royals,1
65,Rahul Chahar   4 0 26 2 0 0 6.50,Punjab Kings,Rajasthan Royals,1
65,Harpreet Brar   1 0 10 0 0 0 10.00,Punjab Kings,Rajasthan Royals,1
67,N Thushara   4 0 28 3 0 2 7.00,Mumbai,Lucknow Super Giants,1
67,Arjun Tendulkar   2.2 0 22 0 0 1 9.40,Mumbai,Lucknow Super Giants,1
67,Anshul Kamboj   3 0 48 0 0 4 16.00,Mumbai,Lucknow Super Giants,1
67,Chawla   4 0 29 3 0 0 7.20,Mumbai,Lucknow Super Giants,1
67,Nehal Wadhera   2 0 13 0 0 0 6.50,Mumbai,Lucknow Super Giants,1
67,Hardik Pandya (c)   2 0 27 0 0 0 13.50,Mumbai,Lucknow Super Giants,1
67,Naman Dhir   0.4 0 17 0 0 0 25.50,Mumbai,Lucknow Super Giants,1
67,Romario Shepherd   2 0 30 0 0 4 15.00,Mumbai,Lucknow Super Giants,1
68,Tushar Deshpande   4 0 49 1 0 4 12.20,Chennai Super Kings,Royal Challengers Bengaluru,1
68,Thakur   4 0 61 2 0 0 15.20,Chennai Super Kings,Royal Challengers Bengaluru,1
68,M Theekshana   4 0 25 0 0 1 6.20,Chennai Super Kings,Royal Challengers Bengaluru,1
68,Santner   4 0 23 1 0 0 5.80,Chennai Super Kings,Royal Challengers Bengaluru,1
68,Ravindra Jadeja   3 0 40 0 0 0 13.30,Chennai Super Kings,Royal Challengers Bengaluru,1
68,Simarjeet Singh   1 0 19 0 0 2 19.00,Chennai Super Kings,Royal Challengers Bengaluru,1
69,Bhuvneshwar   4 0 36 0 0 0 9.00,Sunrisers Hyderabad,Punjab Kings,1
69,Cummins (c)   4 0 36 1 0 0 9.00,Sunrisers Hyderabad,Punjab Kings,1
69,T Natarajan   4 0 33 2 0 2 8.20,Sunrisers Hyderabad,Punjab Kings,1
69,V Viyaskanth   4 0 37 1 0 0 9.20,Sunrisers Hyderabad,Punjab Kings,1
69,Shahbaz Ahmed   1 0 13 0 0 0 13.00,Sunrisers Hyderabad,Punjab Kings,1
69,Nitish Reddy   3 0 54 0 1 2 18.00,Sunrisers Hyderabad,Punjab Kings,1
71,Starc   4 0 34 3 0 1 8.50,Kolkata Knight Riders,Sunrisers Hyderabad,1
71,Vaibhav Arora   2 0 17 1 1 2 8.50,Kolkata Knight Riders,Sunrisers Hyderabad,1
71,Harshit Rana   4 0 27 1 0 1 6.80,Kolkata Knight Riders,Sunrisers Hyderabad,1
71,Narine   4 0 40 1 0 0 10.00,Kolkata Knight Riders,Sunrisers Hyderabad,1
71,Russell   1.3 0 15 1 0 0 10.00,Kolkata Knight Riders,Sunrisers Hyderabad,1
71,Chakaravarthy   4 0 26 2 1 1 6.50,Kolkata Knight Riders,Sunrisers Hyderabad,1
72,Boult   4 0 16 1 0 0 4.00,Rajasthan Royals,Royal Challengers Bengaluru,1
72,Sandeep Sharma   4 0 48 1 0 0 12.00,Rajasthan Royals,Royal Challengers Bengaluru,1
72,Avesh Khan   4 0 44 3 0 0 11.00,Rajasthan Royals,Royal Challengers Bengaluru,1
72,Ashwin   4 0 19 2 0 2 4.80,Rajasthan Royals,Royal Challengers Bengaluru,1
72,Chahal   4 0 43 1 0 0 10.80,Rajasthan Royals,Royal Challengers Bengaluru,1
73,Boult   4 0 45 3 0 2 11.20,Rajasthan Royals,Sunrisers Hyderabad,1
73,Ashwin   4 0 43 0 0 0 10.80,Rajasthan Royals,Sunrisers Hyderabad,1
73,Sandeep Sharma   4 0 25 2 0 1 6.20,Rajasthan Royals,Sunrisers Hyderabad,1
73,Avesh Khan   4 0 27 3 0 2 6.80,Rajasthan Royals,Sunrisers Hyderabad,1
73,Chahal   4 0 34 0 0 2 8.50,Rajasthan Royals,Sunrisers Hyderabad,1
74,Starc   3 0 14 2 0 0 4.70,Kolkata Knight Riders,Sunrisers Hyderabad,1
74,Vaibhav Arora   3 0 24 1 0 4 8.00,Kolkata Knight Riders,Sunrisers Hyderabad,1
74,Harshit Rana   4 1 24 2 0 1 6.00,Kolkata Knight Riders,Sunrisers Hyderabad,1
74,Narine   4 0 16 1 0 0 4.00,Kolkata Knight Riders,Sunrisers Hyderabad,1
74,Russell   2.3 0 19 3 0 1 7.60,Kolkata Knight Riders,Sunrisers Hyderabad,1
74,Chakaravarthy   2 0 9 1 0 0 4.50,Kolkata Knight Riders,Sunrisers Hyderabad,1
1,Mohammed Siraj   4 0 38 0 0 1 9.50,Royal Challengers Bengaluru,Chennai Super Kings,2
1,Yash Dayal   3 0 28 1 0 0 9.30,Royal Challengers Bengaluru,Chennai Super Kings,2
1,Alzarri Joseph   3.4 0 38 0 0 4 10.40,Royal Challengers Bengaluru,Chennai Super Kings,2
1,Karn Sharma   2 0 24 1 0 0 12.00,Royal Challengers Bengaluru,Chennai Super Kings,2
1,Mayank Dagar   2 0 6 0 0 0 3.00,Royal Challengers Bengaluru,Chennai Super Kings,2
1,Cameron Green   3 0 27 2 0 3 9.00,Royal Challengers Bengaluru,Chennai Super Kings,2
1,Glenn Maxwell   1 0 7 0 0 0 7.00,Royal Challengers Bengaluru,Chennai Super Kings,2
2,Khaleel Ahmed   4 0 43 2 0 0 10.80,Delhi Capitals,Punjab Kings,2
2,Ishant Sharma   2 0 16 1 0 3 8.00,Delhi Capitals,Punjab Kings,2
2,Mitchell Marsh   4 0 52 0 0 1 13.00,Delhi Capitals,Punjab Kings,2
2,Axar Patel   4 0 25 0 0 0 6.20,Delhi Capitals,Punjab Kings,2
2,Kuldeep Yadav   4 0 20 2 0 0 5.00,Delhi Capitals,Punjab Kings,2
2,Sumit Kumar   1.2 0 19 0 0 2 14.20,Delhi Capitals,Punjab Kings,2
3,Mitchell Starc   4 0 53 0 0 6 13.20,Kolkata Knight Riders,Sunrisers Hyderabad,2
3,Harshit Rana   4 0 33 3 0 0 8.20,Kolkata Knight Riders,Sunrisers Hyderabad,2
3,Varun Chakaravarthy   4 0 55 1 0 0 13.80,Kolkata Knight Riders,Sunrisers Hyderabad,2
